Country Code,Country Name,Region ID,Region Name,Income Group Acronym,Income Group Name,Transaction Type ID,Transaction Type Name,Fiscal Year,current_amount,constant_amount
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,15000000,18550035
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,15000000,18197977
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,20000000,23988951
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,20000000,23791800
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,15000000,17530858
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,10000000,11199751
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,6000000,6631385
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,10000000,10692876
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,20000000,20000000
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2023,20000000,19075967
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2024,20000000,18635590
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2011,22603000,28985701
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2012,21690000,27314217
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2013,42370,52398
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2015,18203,21834
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2019,94874,106256
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2020,200000,221046
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2021,24013,25677
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2011,22603000,28985701
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2012,21690000,27314217
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2013,42370,52398
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2015,18203,21834
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2020,19173,21191
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2021,21583,23079
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2004,244000,362945
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2005,244000,352252
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2006,51000,71305
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2008,2000,2666
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2009,2000,2639
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2013,20000,24733
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2004,244000,362945
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2005,244000,352252
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2006,51000,71305
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2008,2000,2666
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2009,2000,2639
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2013,20000,24733
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2006,20150000,28172416
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2007,18074000,24595406
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2008,10911000,14544535
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2009,11000000,14515666
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2010,11000000,14390505
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2011,8862000,11364477
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2012,3500000,4407550
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2013,2925000,3617257
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2015,250000,299862
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2021,200000,213858
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2022,500000,500000
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1961,8201000,61400234
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1962,7501000,55597465
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1963,1600000,11721233
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1964,1500000,10849800
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1965,101000,718178
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1966,300000,2088391
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1967,1001000,6762657
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1968,100000,652825
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1971,1200000,6767398
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1972,4300000,23150876
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1973,2100000,10838238
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1974,1100000,5299273
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1975,25900000,113092475
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1976,10000000,40820097
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1976tq,20000000,79276047
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1977,17500000,66619559
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1978,15760000,56206650
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1979,16504000,54464065
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1980,15240000,46256283
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1981,14000000,38696664
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1982,15000000,38771552
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1983,15000000,37147493
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1984,15000000,35863869
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1985,15000000,34704207
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1986,14355000,32477994
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1987,15000000,33197715
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1988,10000000,21438543
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1989,20000000,41207461
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1990,4979000,9895920
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1991,14957000,28703673
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1992,15000000,28084300
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1993,10045000,18375463
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1994,29999000,53707337
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1996,9376000,16134459
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1997,4000000,6763158
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1998,46000,76817
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1999,15259000,25167857
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2000,206000,332840
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2001,15645157,24679876
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2002,12012446,18654918
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2003,1067732,1627053
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2004,3649990,5429281
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2005,35757870,51622013
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2006,7571965,10586632
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2007,14297518,19456302
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2008,16510542,22008815
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2009,9290312,12259552
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2010,15393323,20137970
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2011,9020294,11567469
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2012,1199330,1510316
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2013,4816622,5956568
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2014,879583,1067110
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2015,629157,754642
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2016,-575462,-684563
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2017,308497,360548
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2018,15958,18223
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2019,5919,6630
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2020,555,612
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2021,23026,24621
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2022,604074,604074
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2023,-86,-82
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2001,13540250,21359433
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2002,12070179,18744579
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2003,10079098,15358916
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2004,14468501,21521599
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2005,2021423,2918235
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2006,9461993,13229149
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2007,50390907,68572793
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2008,20631289,27501832
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2009,18930015,24980148
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2010,10219723,13369712
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2011,12895791,16537341
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2012,9312711,11727508
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2013,5584966,6906762
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2014,5600467,6794484
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2015,2659397,3189802
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2016,1945116,2313892
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2017,311273,363794
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2018,91226,104173
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2019,67028,75069
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2020,80,89
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2021,25374,27132
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2022,237313,237313
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2023,3745,3572
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2008,11000000,14663173
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2009,11000000,14515666
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2010,11000000,14390505
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2011,11500000,14747403
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2012,3500000,4407550
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2013,3200000,3957341
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2022,500000,500000
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2023,500000,476899
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2024,500000,465890
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2006,5993000,8379021
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2007,5111000,6955135
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2008,4446000,5926588
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2009,4599000,6068868
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2010,7892000,10324533
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2011,7980000,10233416
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2012,6892000,8679096
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2013,6499000,8037112
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2014,4800000,5823352
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2015,2748000,3296082
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2016,2331000,2772934
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2017,1822000,2129415
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2018,1439000,1643211
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2019,500000,559988
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2020,800000,884185
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2021,425000,454447
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2022,425000,425000
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1993,2586060,4730717
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1994,2641380,4728875
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1995,20233386,35472509
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1996,16394000,28211211
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1997,10480000,17719474
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1998,17723500,29597141
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1999,8767332,14460642
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2000,8947753,14457152
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2001,10354294,16333663
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2002,14102466,21900646
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2003,28720871,43765965
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2004,12356560,18380127
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2005,10472455,15118610
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2006,16431622,22973621
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2007,34873880,47456967
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2008,10221000,13624755
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2009,11216382,14801205
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2010,26780989,35035631
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2011,31320958,40165461
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2012,14696025,18506704
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2013,32645011,40371070
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2014,6750121,8189234
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2015,3909473,4689207
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2016,5113597,6083082
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2017,6137578,7173134
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2018,3788370,4325983
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2019,10557008,11823587
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2020,4696078,5190250
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2021,483873,517400
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2022,313548523,313548523
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2001,10694585,16870466
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2002,14104383,21903623
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2003,28878488,44006148
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2004,12358193,18382556
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2005,9402896,13574535
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2006,12524808,17511368
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2007,11059932,15050543
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2008,33558464,44733963
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2009,8492328,11206527
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2010,10676580,13967398
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2011,25709860,32969885
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2012,15830674,19935567
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2013,32389394,40054957
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2014,5679400,6890239
CZE,Czechia,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2015,3981854,4776024
